date,asset_code,open,high,low,close,volume,turnover,GC001_avg,GC001_close
2019-02-27,511260.SH,105.808,106.009,105.808,106,38538353,10.0069,3.8581,3.31
2019-02-28,511260.SH,106.069,106.069,106,106.01,12775796,3.3598,2.5575,2.24
2019-03-01,511260.SH,106.011,106.106,105.885,105.96,15073202,4.0096,2.4172,2.37
2019-03-04,511260.SH,105.76,105.985,105.7,105.947,31039714,8.4124,2.3646,2.225
2019-03-05,511260.SH,105.85,105.901,105.8,105.84,17161428,4.69,2.2995,2.205
2019-03-06,511260.SH,105.73,105.924,105.73,105.833,23030792,6.3142,2.2065,2.075
2019-03-07,511260.SH,105.838,106.192,105.838,106.176,31874868,9.3456,2.08,1.955
2019-03-08,511260.SH,106.189,106.4,106.181,106.236,100479249,30.4362,2.1729,2.135
2019-03-11,511260.SH,106.378,106.378,106.218,106.232,16840008,5.1353,2.2463,2.205
2019-03-12,511260.SH,106.233,106.41,106.233,106.317,42762587,13.8833,2.365,2.325
2019-03-13,511260.SH,106.241,106.398,106.241,106.373,4753636,1.6577,2.3319,2.23
2019-03-14,511260.SH,106.4,106.422,106.357,106.357,9638800,3.5578,2.3931,2.35
2019-03-15,511260.SH,106.35,106.395,106.307,106.394,5573619,2.0497,3.0019,2.9
2019-03-18,511260.SH,106.354,106.406,105.6,106.347,23184560,8.927,2.9948,2.965
2019-03-19,511260.SH,106.152,106.5,106.152,106.401,6409697,2.5124,2.9629,2.915
2019-03-20,511260.SH,106.45,106.533,106.45,106.489,3132808,1.2276,2.9776,2.99
2019-03-21,511260.SH,106.43,106.49,106.43,106.486,5717901,2.2408,2.9071,2.85
2019-03-22,511260.SH,106.488,106.66,106.488,106.66,7602676,2.9876,2.9754,2.945
2019-03-25,511260.SH,106.76,106.999,106.76,106.889,7116265,2.8262,2.9936,2.92
2019-03-26,511260.SH,106.891,107.18,106.85,107.128,9115126,3.6113,2.93,2.785
2019-03-27,511260.SH,107.128,107.173,107.032,107.09,9296453,3.715,2.9933,2.975
2019-03-28,511260.SH,107.001,107.088,106.99,106.99,1648201,0.4989,4.2942,4.385
2019-03-29,511260.SH,107.279,107.279,106.733,106.88,28124463,7.9994,4.5809,4.48
2019-04-01,511260.SH,106.568,106.899,106.568,106.782,8331415,2.6205,3.3325,3.315
2019-04-02,511260.SH,106.77,106.77,106.34,106.429,46585872,15.2164,2.4565,2.105
2019-04-03,511260.SH,106.68,106.68,106.001,106.02,6850138,2.4841,2.0206,1.77
2019-04-04,511260.SH,105.849,105.921,105.706,105.725,15865014,5.9375,1.8901,1.695
2019-04-08,511260.SH,105.699,105.7,105.2,105.5,128654814,79.8559,1.9712,1.815
2019-04-09,511260.SH,105.505,105.7,105.505,105.533,8641640,5.3953,2.0711,2
2019-04-10,511260.SH,104.7,105.698,104.7,105.351,11958994,7.6905,2.2742,2.165
2019-04-11,511260.SH,105.351,105.651,105.351,105.565,16328950,10.3381,2.2265,2.075
2019-04-12,511260.SH,105.48,105.559,105.401,105.42,16534513,10.6197,2.2675,2.215
2019-04-15,511260.SH,105.25,105.25,104.733,104.86,17126034,10.9855,2.759,2.555
2019-04-16,511260.SH,104.84,104.84,104.51,104.62,7935904,5.1688,3.0072,3.055
2019-04-17,511260.SH,105.588,105.588,104.501,104.895,12012369,7.9402,3.1367,3.16
2019-04-18,511260.SH,104.563,104.811,104.563,104.801,7751971,5.1158,2.853,2.785
2019-04-19,511260.SH,104.9,104.99,104.889,104.911,11796233,7.7705,2.8105,2.865
2019-04-22,511260.SH,104.9,104.9,104.659,104.707,11434784,7.4466,2.7645,2.705
2019-04-23,511260.SH,104.581,104.648,104.461,104.539,14952755,9.7511,2.8436,2.83
2019-04-24,511260.SH,104.448,104.686,104.448,104.45,3994159,2.6048,2.9453,2.99
2019-04-25,511260.SH,104.45,104.88,104.252,104.529,8916185,5.897,2.9759,2.955
2019-04-26,511260.SH,104.53,104.65,104.53,104.645,7207888,4.7632,3.1723,3.125
2019-04-29,511260.SH,104.548,104.645,104.435,104.49,8717350,5.7656,3.0166,2.72
2019-04-30,511260.SH,104.491,104.799,104.491,104.796,4019578,2.6926,2.8514,2.565
2019-05-06,511260.SH,104.896,105.2,104.896,105.09,10652778,7.1083,2.4193,2.37
2019-05-07,511260.SH,105.17,105.2,105.022,105.128,4678546,3.0978,2.276,2.225
2019-05-08,511260.SH,105.199,105.299,105.199,105.212,3682759,2.4196,1.9828,1.775
2019-05-09,511260.SH,105.311,105.379,105.3,105.35,7709905,5.0605,1.7949,1.62
2019-05-10,511260.SH,105.36,105.595,105.263,105.53,9216574,6.0422,1.9954,1.96
2019-05-13,511260.SH,105.63,105.997,105.63,105.949,11628182,7.2404,2.1349,2.11
2019-05-14,511260.SH,105.95,105.99,105.798,105.81,5503665,3.3843,2.381,2.32
2019-05-15,511260.SH,105.721,105.805,105.522,105.804,4504735,2.7725,2.3962,2.38
2019-05-16,511260.SH,105.88,105.899,105.801,105.87,8714242,5.3563,2.3424,2.3
2019-05-17,511260.SH,105.891,105.999,105.871,105.994,7703090,4.7322,2.4511,2.525
2019-05-20,511260.SH,105.988,106.076,105.909,106.006,4453016,2.7158,2.8052,2.69
2019-05-21,511260.SH,106.006,106.05,105.301,105.786,9531789,5.864,2.811,2.745
2019-05-22,511260.SH,105.786,105.786,105.62,105.699,7757008,4.6856,2.6945,2.655
2019-05-23,511260.SH,105.695,105.776,105.562,105.721,6985530,4.2467,2.532,2.49
2019-05-24,511260.SH,105.626,105.72,105.626,105.651,2800099,1.7025,2.5862,2.62
2019-05-27,511260.SH,105.551,105.551,105.045,105.32,6228005,3.8464,2.316,1.905
2019-05-28,511260.SH,105.488,105.577,105.363,105.543,3497442,2.2017,1.8738,1.28
2019-05-29,511260.SH,105.557,105.72,105.557,105.72,6636365,4.1686,1.896,1.875
2019-05-30,511260.SH,105.72,105.827,105.72,105.826,6210214,3.8964,2.4279,2.47
2019-05-31,511260.SH,105.859,106.12,105.859,105.917,4374011,2.7415,2.443,2.33
2019-06-03,511260.SH,106.017,106.199,106,106.114,5411601,3.3853,2.4632,2.47
2019-06-04,511260.SH,106.116,106.325,106.115,106.324,11171014,6.9764,2.4811,2.485
2019-06-05,511260.SH,106.324,106.474,106.225,106.473,7108200,4.3475,2.4795,2.47
2019-06-06,511260.SH,106.473,106.658,106.422,106.496,8871797,5.3864,2.4407,2.36
2019-06-10,511260.SH,106.48,106.48,106.28,106.401,6030030,3.6663,2.4216,2.355
2019-06-11,511260.SH,106.31,106.31,105.952,106.161,27606828,17.8647,2.3503,2.31
2019-06-12,511260.SH,106.16,106.19,106.062,106.14,3175247,2.0536,2.245,2.12
2019-06-13,511260.SH,106.145,106.287,106.145,106.275,4399282,2.8424,2.2243,2.15
2019-06-14,511260.SH,106.283,106.44,106.283,106.44,7456467,4.8129,2.0694,1.805
2019-06-17,511260.SH,106.44,106.53,106.44,106.512,6678016,4.2465,1.8181,1.37
2019-06-18,511260.SH,106.464,106.472,106.389,106.41,4735507,2.9936,1.7195,1.555
2019-06-19,511260.SH,106.35,106.399,106.001,106.353,9262491,5.9461,1.8189,1.655
2019-06-20,511260.SH,106.4,106.48,106.4,106.402,6375325,4.0846,1.763,1.685
2019-06-21,511260.SH,106.396,106.444,106.3,106.401,7723985,4.9506,2.0139,1.99
2019-06-24,511260.SH,106.4,106.461,106.35,106.37,4297845,2.7549,2.0979,2.03
2019-06-25,511260.SH,106.371,106.549,106.371,106.444,8154762,5.2233,2.1189,2.03
2019-06-26,511260.SH,106.411,106.411,106.391,106.392,2532475,1.6119,2.3483,2.365
2019-06-27,511260.SH,106.45,106.45,106.213,106.35,4513564,2.874,3.0868,3.02
2019-06-28,511260.SH,106.358,106.468,106.28,106.436,12752867,8.4621,3.3593,3.33
2019-07-01,511260.SH,106.408,106.519,106.335,106.501,9103522,6.036,2.7754,2.895
2019-07-02,511260.SH,106.565,106.699,106.229,106.595,39196271,26.3516,2.5036,2.44
2019-07-03,511260.SH,106.715,107,106.601,106.796,6297684,4.2553,2.1308,2.07
2019-07-04,511260.SH,106.82,107.071,106.796,107.07,7728560,5.616,1.861,1.745
2019-07-05,511260.SH,106.72,117,106.72,106.89,66271089,89.0165,1.8634,1.88
2019-07-08,511260.SH,106.886,106.886,106.684,106.815,9936106,13.3525,2.0584,2.06
2019-07-09,511260.SH,107.299,107.315,106.817,106.911,8465316,11.2116,2.15,2.12
2019-07-10,511260.SH,106.899,106.976,106.859,106.862,6402059,8.4784,2.2396,2.315
2019-07-11,511260.SH,107.017,107.018,106.875,106.913,10775327,14.2562,2.4188,2.5
2019-07-12,511260.SH,106.979,106.979,106.907,106.919,8415024,11.1394,2.7183,2.76
2019-07-15,511260.SH,107.019,107.199,106.957,106.99,10348826,13.6872,2.9116,2.87
2019-07-16,511260.SH,106.962,107.021,106.952,106.961,6430163,8.5067,2.9644,2.91
2019-07-17,511260.SH,106.999,106.999,106.963,106.98,10355992,14.3089,3.1623,3.16
2019-07-18,511260.SH,107.019,107.056,107.019,107.055,7899641,10.9091,3.1897,3.13
2019-07-19,511260.SH,107.12,107.199,107.069,107.076,5140129,7.0953,3.2103,3.185
2019-07-22,511260.SH,107.13,107.249,107,107.131,10330977,14.2528,3.136,3.14
2019-07-23,511260.SH,107.161,107.223,107.16,107.175,7663761,10.5691,2.98,2.96
2019-07-24,511260.SH,107.168,107.216,107.117,107.137,7521152,10.3769,2.8582,2.87
2019-07-25,511260.SH,107.071,107.095,106.698,107.031,3735396,5.1589,2.9569,2.985
2019-07-26,511260.SH,107,107.139,107,107.059,4400636,6.0754,3.0496,3.05
2019-07-29,511260.SH,107.014,107.05,106.91,107.002,7030123,9.7118,3.0341,2.985
2019-07-30,511260.SH,106.828,106.978,106.808,106.978,8042198,11.116,3.0318,2.895
2019-07-31,511260.SH,106.978,107.14,106.978,107.139,8695867,12.003,2.9283,2.84
2019-08-01,511260.SH,107.152,107.201,107.152,107.17,5048617,6.9623,2.7278,2.68
2019-08-02,511260.SH,107.576,107.576,107.27,107.441,8023791,11.0421,2.8323,2.895
2019-08-05,511260.SH,107.52,107.955,107.519,107.838,12501785,16.8973,2.7812,2.765
2019-08-06,511260.SH,108.335,108.338,108.012,108.098,13462555,18.1355,2.6658,2.605
2019-08-07,511260.SH,108.094,108.5,107.958,108,6867969,9.117,2.4895,2.375
2019-08-08,511260.SH,108,108.299,107.821,108.12,4485814,5.9584,2.4494,2.37
2019-08-09,511260.SH,108.148,108.543,108.11,108.52,3672366,4.8672,2.626,2.67
2019-08-12,511260.SH,108.542,108.542,108.22,108.439,3359754,4.4508,2.8258,2.85
2019-08-13,511260.SH,108.44,108.919,108.337,108.55,6296797,8.0949,3.0066,2.99
2019-08-14,511260.SH,108.551,109.003,108.479,108.61,15073392,17.4149,3.0398,2.98
2019-08-15,511260.SH,108.501,108.898,108.42,108.566,6071050,6.9312,2.99,3.01
2019-08-16,511260.SH,108.566,108.6,108.374,108.43,6279258,7.1792,3.128,3.12
2019-08-19,511260.SH,108.231,108.446,108.23,108.289,6120994,6.9198,3.109,3.14
2019-08-20,511260.SH,108.218,108.35,108.179,108.199,3744111,4.2376,3.121,3.115
2019-08-21,511260.SH,108.009,108.399,108.001,108.141,6888502,7.8016,2.974,2.9
2019-08-22,511260.SH,108.04,108.141,108.01,108.101,7550497,8.5526,2.682,2.62
2019-08-23,511260.SH,107.801,108.06,107.801,107.986,9678890,10.9737,2.747,2.76
2019-08-26,511260.SH,108.05,108.223,108.05,108.22,13642453,15.4452,2.847,2.83
2019-08-27,511260.SH,108.2,108.2,107.82,108.085,10212738,11.5738,2.931,2.945
2019-08-28,511260.SH,108.089,108.159,108.085,108.132,11062377,12.5291,3.014,3.01
2019-08-29,511260.SH,108.131,108.267,108.01,108.232,15959135,18.0772,3.072,3.035
2019-08-30,511260.SH,108.04,108.232,108.04,108.159,13897779,15.7379,3.12,3.055
2019-09-02,511260.SH,108.101,108.195,108,108.05,5978112,6.774,2.968,2.96
2019-09-03,511260.SH,108.061,108.24,108.02,108.051,5675197,6.4311,2.897,2.82
2019-09-04,511260.SH,108.05,108.09,108.05,108.061,8169804,9.259,2.788,2.715
2019-09-05,511260.SH,108.13,108.151,108.019,108.141,10486326,12.0273,2.744,2.66
2019-09-06,511260.SH,108.133,108.41,107.9,108.39,7223247,8.2703,2.794,2.755
2019-09-09,511260.SH,108.103,108.35,108.1,108.221,5368788,6.15,2.809,2.795
2019-09-10,511260.SH,108.22,108.22,108.11,108.121,2746683,3.1494,2.8,2.79
2019-09-11,511260.SH,108.003,108.166,108.003,108.13,6020901,6.9064,2.716,2.655
2019-09-12,511260.SH,108.101,108.11,107.999,107.999,4808174,5.5177,2.706,2.715
2019-09-16,511260.SH,107.999,107.999,107.8,107.852,10187270,11.7049,2.761,2.76
2019-09-17,511260.SH,107.857,108.02,107.857,107.919,4717743,5.4185,2.765,2.745
2019-09-18,511260.SH,107.83,107.979,107.83,107.841,4044756,4.6497,2.86,2.85
2019-09-19,511260.SH,107.839,107.901,107.788,107.799,4452505,5.1209,2.907,2.86
2019-09-20,511260.SH,107.781,107.813,107.781,107.813,2533268,2.9138,2.931,2.845
2019-09-23,511260.SH,107.83,107.891,107.638,107.825,5812535,6.6832,2.891,2.805
2019-09-24,511260.SH,107.803,107.856,107.76,107.799,4509788,5.1854,2.647,2.47
2019-09-25,511260.SH,107.799,107.801,107.768,107.79,2834669,3.261,2.557,2.465
2019-09-26,511260.SH,107.735,107.742,107.51,107.53,2346529,2.703,2.544,2.41
2019-09-27,511260.SH,107.51,107.63,107.424,107.424,1419175,1.6367,2.442,1.86
2019-09-30,511260.SH,107.422,107.583,107.254,107.43,4413664,5.0963,2.605,1.36
2019-10-08,511260.SH,107.4,107.539,107.4,107.539,5277724,1.1813,3.237,3.285
2019-10-09,511260.SH,107.602,107.72,107.602,107.701,5902242,1.2027,3.188,3.31
2019-10-10,511260.SH,107.719,107.768,107.65,107.72,5365355,1.0514,3.031,2.995
2019-10-11,511260.SH,107.53,107.661,107.519,107.598,1936843,0.38,2.942,2.88
2019-10-14,511260.SH,107.598,107.601,107.406,107.535,4505966,0.8846,2.847,2.735
2019-10-15,511260.SH,107.625,107.625,107.453,107.524,2215005,0.4349,2.793,2.695
2019-10-16,511260.SH,107.49,107.52,107.482,107.491,1257657,0.247,2.752,2.71
2019-10-17,511260.SH,107.49,107.511,107.471,107.51,1730824,0.3399,2.657,2.64
2019-10-18,511260.SH,107.66,107.66,107.4,107.419,3977475,0.7815,2.754,2.77
2019-10-21,511260.SH,107.419,107.419,107.249,107.25,2436290,0.4793,2.873,2.865
2019-10-22,511260.SH,107.171,107.171,107.119,107.12,3741893,0.7374,2.947,2.92
2019-10-23,511260.SH,107.163,107.163,107.14,107.141,1928645,0.38,2.908,2.885
2019-10-24,511260.SH,107.64,107.64,107.176,107.176,2165779,0.4265,2.798,2.76
2019-10-25,511260.SH,107.175,107.175,107.111,107.122,4424460,0.872,2.816,2.83
2019-10-28,511260.SH,107.122,107.122,106.92,106.921,4930974,0.9733,2.887,2.9
2019-10-29,511260.SH,106.723,106.916,106.6,106.649,4736278,0.9374,2.959,2.965
2019-10-30,511260.SH,106.7,106.7,106.499,106.5,1294867,0.2563,2.939,2.87
2019-10-31,511260.SH,106.7,106.7,106.511,106.651,4348939,0.8632,2.717,2.555
2019-11-01,511260.SH,106.7,106.845,106.7,106.741,5441118,1.0783,2.775,2.815
2019-11-04,511260.SH,106.551,106.741,106.551,106.674,5974062,1.1848,2.682,2.55
2019-11-05,511260.SH,106.603,106.8,106.603,106.8,6964192,1.3804,2.389,2.18
2019-11-06,511260.SH,106.76,106.949,106.76,106.901,3687783,0.7298,2.189,2
2019-11-07,511260.SH,106.9,106.98,106.86,106.88,4094443,0.8103,2.189,2.135
2019-11-08,511260.SH,106.86,106.86,106.71,106.715,8541405,1.6926,2.291,2.225
2019-11-11,511260.SH,106.801,106.995,106.717,106.881,14096289,2.8106,2.431,2.43
2019-11-12,511260.SH,106.923,106.996,106.923,106.948,6942074,1.3819,2.71,2.735
2019-11-13,511260.SH,107.049,107.097,107.049,107.096,8072724,1.6089,2.81,2.775
2019-11-14,511260.SH,107.144,107.249,107.096,107.212,10355389,2.0612,2.826,2.83
2019-11-15,511260.SH,107.215,107.299,107.17,107.241,5318946,1.0472,2.987,2.985
2019-11-18,511260.SH,107.268,107.458,107.079,107.442,10343563,2.0331,2.986,2.99
2019-11-19,511260.SH,107.376,107.639,107.376,107.541,10785345,2.1221,2.917,2.945
2019-11-20,511260.SH,107.55,107.639,107.55,107.606,12566052,2.4923,2.868,2.875
2019-11-21,511260.SH,107.556,107.648,107.51,107.6,9458194,1.8836,2.762,2.72
2019-11-22,511260.SH,107.55,107.598,107.503,107.565,5551901,1.0828,2.79,2.795
2019-11-25,511260.SH,107.516,107.563,107.403,107.447,3161024,0.6168,2.835,2.795
2019-11-26,511260.SH,107.412,107.548,107.412,107.491,13990939,2.7664,2.81,2.735
2019-11-27,511260.SH,107.581,107.68,107.521,107.569,4335312,0.8581,2.747,2.655
2019-11-28,511260.SH,107.569,107.66,107.569,107.601,2669236,0.5214,2.846,2.855
2019-11-29,511260.SH,107.552,107.68,107.552,107.6,6390757,1.2514,2.895,2.805
2019-12-02,511260.SH,107.55,107.75,107.528,107.691,273851964,132.6846,2.799,2.755
2019-12-03,511260.SH,107.641,107.707,107.542,107.672,113402881,189.2004,2.696,2.625
2019-12-04,511260.SH,107.673,107.9,107.673,107.823,7837582,13.0638,2.495,2.36
2019-12-05,511260.SH,107.823,107.9,107.823,107.876,1800958,3.0009,2.283,2.145
2019-12-06,511260.SH,107.841,107.87,107.629,107.845,1983987,3.248,2.317,2.305
2019-12-09,511260.SH,107.83,107.939,107.83,107.839,528456,0.865,2.572,2.61
2019-12-10,511260.SH,107.709,107.839,107.709,107.72,1315913,2.1553,2.689,2.7
2019-12-11,511260.SH,107.726,107.79,107.719,107.748,2672119,4.3778,2.734,2.705
2019-12-12,511260.SH,107.726,107.795,107.726,107.795,1908832,3.1262,2.652,2.57
2019-12-13,511260.SH,107.781,107.782,107.686,107.723,4959377,8.1255,2.843,2.85
2019-12-16,511260.SH,107.689,107.799,107.689,107.695,3694655,6.0547,2.95,2.96
2019-12-17,511260.SH,107.7,107.7,107.5,107.5,3114006,5.1086,2.886,2.755
2019-12-18,511260.SH,107.452,107.74,107.452,107.5,4334369,7.1139,2.52,2.23
2019-12-19,511260.SH,107.452,107.764,107.402,107.53,79216297,51.5387,2.212,2.02
2019-12-20,511260.SH,107.763,108.004,107.506,107.705,86284963,35.74,2.481,2.535
2019-12-23,511260.SH,107.755,108.132,107.755,108.13,17449287,6.9674,2.639,2.635
2019-12-24,511260.SH,108.178,108.319,108.178,108.21,42152559,13.8186,2.655,2.56
2019-12-25,511260.SH,108.26,108.399,108.226,108.31,34636821,10.2615,2.599,2.58
2019-12-26,511260.SH,108.309,108.455,108.309,108.449,31091620,4.6418,2.631,2.67
2019-12-27,511260.SH,108.39,108.461,108.351,108.451,33759636,4.4879,2.969,2.865
2019-12-30,511260.SH,108.39,108.49,108.3,108.444,2591484,0.3446,3.074,3.055
2019-12-31,511260.SH,108.39,108.489,108.39,108.47,3220947,0.1294,3.116,2.945
2020-01-02,511260.SH,108.352,108.453,108.35,108.351,6675862,0.9024,3.072,3.065
2020-01-03,511260.SH,108.301,108.48,108.27,108.359,1603002,0.2336,3.084,3.085
2020-01-06,511260.SH,108.408,108.547,108.286,108.5,2828773,0.4132,3.004,3.035
2020-01-07,511260.SH,108.549,108.549,108.368,108.434,1204576,0.176,3.004,3.015
2020-01-08,511260.SH,108.434,108.54,108.352,108.438,3588714,0.9077,2.816,2.685
2020-01-09,511260.SH,108.438,108.625,108.388,108.459,61486024,17.4372,2.478,2.335
2020-01-10,511260.SH,108.509,108.876,108.457,108.874,257078573,189.5307,2.662,2.73
2020-01-13,511260.SH,108.864,108.888,108.802,108.831,2993092,2.6278,2.927,3.025
2020-01-14,511260.SH,108.831,108.85,108.737,108.741,3926810,3.4496,3.057,3
2020-01-15,511260.SH,108.741,108.87,108.741,108.777,1870950,1.6436,3.089,3.09
2020-01-16,511260.SH,108.731,108.81,108.731,108.75,1688105,1.483,3.074,3.065
2020-01-17,511260.SH,108.75,108.844,108.75,108.835,4036728,3.5452,3.085,3.08
2020-01-20,511260.SH,108.835,108.947,108.788,108.947,2428151,2.1309,3.086,3.085
2020-01-21,511260.SH,108.947,109.4,108.941,109.2,13527486,13.0798,3.073,3.055
2020-01-22,511260.SH,109.25,109.74,109.04,109.33,3982608,3.8457,2.888,2.52
2020-01-23,511260.SH,109.38,109.76,109.38,109.663,5807253,5.5996,2.931,1.785
2020-02-03,511260.SH,110.003,111.501,110,110.935,5490720,5.2404,2.837,2.25
2020-02-04,511260.SH,110.73,110.994,110.72,110.845,2260567,2.1553,2.301,1.355
2020-02-05,511260.SH,110.84,110.879,110.689,110.873,1529130,1.458,2.433,2.24
2020-02-06,511260.SH,110.688,110.977,110.688,110.875,1951096,1.8595,2.347,2.02
2020-02-07,511260.SH,110.87,111.115,110.87,111.03,2864358,2.7258,2.229,1.88
2020-02-10,511260.SH,111.03,111.245,111.03,111.222,5758436,5.4728,2.524,2.455
2020-02-11,511260.SH,111.25,113.579,111.173,111.304,13951190,13.0685,2.53,2.445
2020-02-12,511260.SH,111.254,111.385,111.248,111.301,5320100,4.5244,2.471,2.315
2020-02-13,511260.SH,111.25,111.25,111.107,111.189,3657023,3.1141,2.357,2.125
2020-02-14,511260.SH,111.14,111.183,111.102,111.177,2234708,1.9025,2.345,2.155
2020-02-17,511260.SH,111.122,111.122,110.811,110.996,3420918,2.9153,2.43,2.34
2020-02-18,511260.SH,111,111.002,110.6,110.78,5274240,4.5054,2.411,2.345
2020-02-19,511260.SH,110.82,110.829,110.75,110.754,4774009,4.0795,2.346,2.25
2020-02-20,511260.SH,110.75,110.787,110.542,110.6,3287360,2.8112,2.207,2.085
2020-02-21,511260.SH,110.609,110.888,110.609,110.811,5305149,4.5338,2.208,2.095
2020-02-24,511260.SH,110.821,111.15,110.821,111.042,4174446,3.5929,2.381,2.385
2020-02-25,511260.SH,111.09,111.245,111.05,111.05,4167955,3.5834,2.44,2.385
2020-02-26,511260.SH,111.1,111.238,111.061,111.141,3612375,3.1056,2.415,2.31
2020-02-27,511260.SH,111.141,111.39,111.141,111.349,4373211,3.7554,2.484,2.455
2020-02-28,511260.SH,111.39,112.499,111.35,111.7,11232851,9.6034,2.558,2.475
2020-03-02,511260.SH,111.75,111.899,111.7,111.71,6424403,5.4945,2.273,2.065
2020-03-03,511260.SH,111.709,111.71,111.421,111.701,5692077,4.8734,2.216,2.08
2020-03-04,511260.SH,111.716,111.923,111.716,111.901,9195355,7.8548,2.089,1.99
2020-03-05,511260.SH,111.914,112.198,111.914,112.12,6726051,5.7334,1.933,1.775
2020-03-06,511260.SH,112.1,112.56,112.1,112.545,5063818,4.3096,1.873,1.77
2020-03-09,511260.SH,112.601,114.51,112.601,113.948,44056161,30.7998,2.021,2.025
2020-03-10,511260.SH,113.899,113.9,112.953,113.074,29005028,18.8647,2.301,2.26
2020-03-11,511260.SH,113.1,113.1,112.8,113.086,17098663,11.1544,2.188,2.065
2020-03-12,511260.SH,113.136,113.6,112.91,113.282,37340906,22.1668,1.948,1.81
2020-03-13,511260.SH,113.29,113.6,112.105,112.378,26450445,15.3619,1.99,1.945
2020-03-16,511260.SH,112.428,112.79,112.191,112.389,16771608,9.4577,1.942,1.86
2020-03-17,511260.SH,112.339,112.389,111.3,111.973,11043368,6.2544,1.389,1.165
2020-03-18,511260.SH,111.81,112.099,111.68,112.035,12496865,6.6627,1.3,0.985
2020-03-19,511260.SH,111.985,112.077,111.718,111.73,9875204,5.2669,0.908,0.89
2020-03-20,511260.SH,111.726,111.77,111.581,111.7,18590544,9.9314,0.909,0.895
2020-03-23,511260.SH,112.01,112.4,112.01,112.29,18306625,9.7292,0.901,0.89
2020-03-24,511260.SH,112.282,112.76,112.05,112.476,18388686,9.759,1.642,1.88
2020-03-25,511260.SH,112.47,112.57,112.222,112.485,14985699,7.9511,2.137,2.015
2020-03-26,511260.SH,112.485,112.7,112.46,112.651,33583662,17.7871,1.935,1.815
2020-03-27,511260.SH,112.6,113,112.515,112.677,37094272,19.6302,2.172,2.245
2020-03-30,511260.SH,112.65,112.84,112.631,112.705,35232794,18.646,3.279,3.36
2020-03-31,511260.SH,112.605,112.815,112.6,112.815,32673771,17.2922,3.393,3.095
2020-04-01,511260.SH,112.828,112.999,112.828,112.97,32845389,17.3457,2.161,2.13
2020-04-02,511260.SH,112.81,113.13,112.81,112.933,32590286,17.1906,1.797,1.835
2020-04-03,511260.SH,112.916,113.047,112.91,112.934,27545351,14.2858,1.686,1.66
2020-04-07,511260.SH,112.984,113.462,112.961,113.394,30292615,15.6754,1.68,1.68
2020-04-08,511260.SH,113.444,113.669,113.403,113.61,33198113,17.1286,1.658,1.645
2020-04-09,511260.SH,113.682,113.692,113.4,113.493,37713566,19.4667,1.618,1.6
2020-04-10,511260.SH,113.49,113.655,113.3,113.381,36339941,18.7694,1.583,1.55
2020-04-13,511260.SH,113.38,113.488,113.217,113.467,39103236,20.1992,1.551,1.495
2020-04-14,511260.SH,113.5,113.582,113.391,113.429,32492083,16.7712,1.565,1.545
2020-04-15,511260.SH,113.5,113.584,113.5,113.572,25707701,13.2669,1.56,1.565
2020-04-16,511260.SH,113.622,113.97,113.57,113.877,27545813,14.1043,1.517,1.51
2020-04-17,511260.SH,113.877,114.135,113.708,113.778,28763699,14.6308,1.517,1.53
2020-04-20,511260.SH,113.781,114.02,113.385,113.431,44534478,22.5684,1.52,1.515
2020-04-21,511260.SH,113.46,113.478,113.345,113.43,18848617,9.571,1.369,1.245
2020-04-22,511260.SH,113.478,113.762,113.435,113.714,40428902,20.4837,1.288,1.18
2020-04-23,511260.SH,113.66,114.356,113.6,114.26,40754024,20.4695,1.366,1.4
2020-04-24,511260.SH,114.313,114.79,114.232,114.532,45105962,21.9148,1.539,1.63
2020-04-27,511260.SH,114.4,114.705,114.2,114.504,51054133,24.8261,1.627,1.6
2020-04-28,511260.SH,114.4,114.7,114.322,114.634,54950452,25.2992,1.623,1.53
2020-04-29,511260.SH,114.6,114.9,114.568,114.749,38943310,17.4364,1.7,1.645
2020-04-30,511260.SH,114.602,114.7,114.405,114.501,51529888,23.1087,1.873,1.845
2020-05-06,511260.SH,114.551,114.551,114.23,114.289,46377444,20.0148,1.742,1.86
2020-05-07,511260.SH,114.289,114.289,113.7,113.755,48984471,20.221,1.699,1.66
2020-05-08,511260.SH,113.989,113.989,113.2,113.472,82694244,31.0761,1.609,1.605
2020-05-11,511260.SH,113.581,113.581,112.913,112.922,84039141,31.2392,1.51,1.47
2020-05-12,511260.SH,112.921,113.249,112.921,113.235,74184644,27.4796,1.389,1.32
2020-05-13,511260.SH,113.021,113.35,112.954,112.979,84937603,29.4718,1.333,1.33
2020-05-14,511260.SH,112.985,113.048,112.555,112.928,95777202,32.4556,1.329,1.34
2020-05-15,511260.SH,112.935,113.142,112.768,113.132,105600908,34.4082,1.402,1.43
2020-05-18,511260.SH,112.942,113.097,112.616,112.637,76945362,23.9803,1.513,1.52
2020-05-19,511260.SH,112.52,112.822,112.349,112.784,75463602,23.5412,1.613,1.55
2020-05-20,511260.SH,112.699,112.992,112.695,112.989,77965888,23.6962,1.555,1.535
2020-05-21,511260.SH,112.766,113.104,112.766,113.039,68274998,20.5023,1.467,1.47
2020-05-22,511260.SH,113.155,113.566,113.085,113.564,97580549,29.2109,1.505,1.545
2020-05-25,511260.SH,113.514,113.514,113.12,113.203,91350956,26.9181,1.647,1.57
